Health Care Authority (HCA),,,,,,,,,
Physician-Related Services/ Professional and Emergent Oral Healthcare Services,,,,,,,,,
"Effective July 1, 2011",,,,,,,,,
  Update 9/15/2011,,,,,,,,,
Link to Legend,,,,,,,,,
Code Status Indicator,Code,Mod,"July 1, 2011 NFS Max Allowable","July 1, 2011 FS Max allowable ",PA Required,Global Days,Assist at Surgery,Comments,
,16000,  ,39.86,26.97,,000,N,,
,16020,  ,48.31,33.42,,000,N,,
,16025,  ,86.16,67.44,,000,N,,
,16030,  ,103.67,76.70,,000,N,,
,16035,  ,118.97,118.97,,000,N,,
,16036,  ,47.91,47.91,,000,N,,
,17000,  ,47.51,33.01,,010,N,,
,17003,  ,4.23,2.62,,000,N,,
,17004,  ,102.06,79.31,,010,N,,
,17106,  ,201.50,163.66,,090,N,,
,17107,  ,261.29,210.76,,090,N,,
,17108,  ,371.60,309.00,,090,N,,
,17110,  ,65.02,40.66,,010,N,,
,17111,  ,77.30,50.53,,010,N,,
,17250,  ,44.69,21.14,,000,N,,
,17260,  ,55.96,40.26,,010,N,,
,17261,  ,84.55,54.75,,010,N,,
,17262,  ,102.46,69.45,,010,N,,
,17263,  ,112.73,76.90,,010,N,,
,17264,  ,120.78,82.13,,010,N,,
,17266,  ,136.88,95.42,,010,N,,
,17270,  ,87.97,59.18,,010,N,,
,17271,  ,96.62,66.43,,010,N,,
,17272,  ,110.31,76.49,,010,N,,
,17273,  ,122.79,86.36,,010,N,,
,17274,  ,144.53,105.28,,010,N,,
,17276,  ,167.08,126.01,,010,N,,
,17280,  ,82.73,54.15,,010,N,,
,17281,  ,104.47,74.68,,010,N,,
,17282,  ,120.98,86.36,,010,N,,
,17283,  ,145.34,107.49,,010,N,,
,17284,  ,168.49,127.42,,010,N,,
,17286,  ,212.57,170.30,,010,N,,
,17311,,398.17,228.07,,000,N,,
,17312,,237.94,121.18,,000,N,,
,17313,,363.15,204.52,,000,N,,
,17314,,220.83,112.33,,000,N,,
,17315,,47.71,31.81, ,000,N,,
,17340,  ,28.99,27.78,,010,N,,
,17360,  ,#,#,,010,N,,
,17380,  ,#,#,,000,N,,
,17999,  ,B.R.,B.R.,,000,N,,
,19000,  ,65.02,25.97,,000,N,,
,19001,  ,15.70,12.68,,000,N,,
,19020,  ,262.90,171.31,,090,N,,
,19030,  ,96.62,46.10,,000,N,,
,19100,  ,84.34,40.06,,000,N,,
,19101,  ,191.64,125.81,,010,N,,
,19102,  ,127.02,60.79,,000,N,,
,19103,  ,327.52,113.33,,000,N,,
,19105,,#,#,,000,N,,
,19110,  ,272.36,192.44,,090,N,,
,19112,  ,256.05,174.53,,090,N,,
,19120,  ,275.58,232.70,,090,N,,
,19125,  ,305.77,258.67,,090,N,,
,19126,  ,93.00,93.00,,000,N,,
,19260,  ,700.73,700.73,,090,Y,,
,19271,  ,952.75,952.75,,090,Y,,
,19272,  ,"1,053.00","1,053.00",,090,Y,,
,19290,  ,95.42,38.45,,000,N,,
,19291,  ,40.46,18.92,,000,N,,
,19295,  ,54.75,54.75,,000,N,,
,19296,  ,"2,386.21",120.98,,000,N,,
,19297,  ,54.55,54.55,,000,N,,
,19298,  ,727.90,191.24,,000,N,,
,19300,,293.70,229.48,EPA,090,N,,
L,19301,,366.77,366.77,,090,N,,
L,19302,,505.87,505.87,,090,Y,,
L,19303,,567.67,567.67,,090,Y,,
L,19304,,324.50,324.50,,090,Y,,
,19305,,641.95,641.95,,090,Y,,
,19306,,676.57,676.57,,090,Y,,
,19307,,676.77,676.77,,090,Y,,
L,19316,  ,453.33,453.33,,090,Y,,
,19318,  ,658.25,658.25,EPA,090,Y,,
,19324,  ,#,#,,090,N,,
,19325,  ,#,#,,090,N,,
L,19328,  ,290.27,290.27,,090,N,,
L,19330,  ,370.59,370.59,,090,N,,
L,19340,  ,510.09,510.09,,090,N,,
L,19342,  ,544.52,544.52,,090,N,,
L,19350,  ,490.97,397.77,,090,N,,
,19355,  ,408.64,328.72,,090,N,,
L,19357,  ,872.64,872.64,,090,Y,,
L,19361,  ,995.63,995.63,,090,Y,,
L,19364,  ,"1,640.19","1,640.19",,090,Y,,
L,19366,  ,807.01,807.01,,090,Y,,
L,19367,  ,"1,065.08","1,065.08",,090,Y,,
L,19368,  ,"1,315.70","1,315.70",,090,Y,,
L,19369,  ,"1,214.64","1,214.64",,090,Y,,
L,19370,  ,403.81,403.81,,090,N,,
L,19371,  ,462.79,462.79,,090,N,,
L,19380,  ,454.94,454.94,,090,N,,
,19396,  ,141.92,79.51,,000,N,,
,19499,  ,B.R.,B.R.,,090,N,,
,20005,  ,174.93,135.47,,010,N,,
,20100,  ,346.24,346.24,,010,Y,,
,20101,  ,234.72,116.75,,010,N,,
,20102,  ,276.99,145.94,,010,N,,
,20103,  ,332.75,203.92,,010,N,,
,20150,  ,575.72,575.72,,090,Y,,
,20200,  ,115.75,54.55,,000,N,,
,20205,  ,158.83,88.17,,000,N,,
,20206,  ,148.76,35.83,,000,N,,
,20220,  ,97.43,44.29,,000,N,,
,20225,  ,366.97,67.03,,000,N,,
,20240,  ,131.25,131.25,,010,N,,
,20245,  ,368.18,368.18,,010,N,,
,20250,  ,220.42,220.42,,010,N,,
,20251,  ,240.96,240.96,,010,Y,,
,20500,  ,64.62,52.54,,010,N,,
,20501,  ,73.88,23.15,,000,N,,
,20520,  ,113.73,83.94,,010,N,,
,20525,  ,276.18,144.53,,010,N,,
,20526,  ,43.68,33.42,,000,N,,
,20550,  ,33.21,23.95,,000,N,,
,20551,  ,34.02,24.96,,000,N,,
,20552,  ,31.20,21.74,,000,N,,
,20553,  ,35.23,24.36,,000,N,,
,20555,,193.05,193.05,,000,N,,
,20600,  ,31.60,22.95,,000,N,,
,20605,  ,34.42,24.16,,000,N,,
,20610,  ,45.70,29.19,,000,N,,
,20612,  ,34.22,24.56,,000,N,,
,20615,  ,127.42,92.60,,010,N,,
,20650,  ,115.14,89.38,,010,N,,
,20660,  ,141.11,141.11,,000,N,,
,20661,  ,283.03,283.03,,090,N,,
,20662,  ,253.64,253.64,,090,N,,
,20663,  ,266.32,266.32,,090,N,,
,20664,  ,468.22,468.22,,090,N,,
,20665,  ,64.82,54.75,,010,N,,
,20670,  ,228.48,86.76,,010,N,,
,20680,  ,355.90,247.00,,090,N,,
,20690,  ,334.56,334.56,,090,N,,
,20692,  ,629.87,629.87,,090,Y,,
,20693,  ,265.92,265.92,,090,N,,
,20694,  ,247.20,196.47,,090,N,,
,20696,,635.10,635.10,,090,Y,,
,20697,,"1,013.75","1,013.75",,000,Y,,
,20802,  ,"1,364.01","1,364.01",,090,Y,,
,20805,  ,"1,656.10","1,656.10",,090,Y,,
,20808,  ,"2,438.75","2,438.75",,090,Y,,
,20816,  ,"1,266.98","1,266.98",,090,Y,,
,20822,  ,"1,111.58","1,111.58",,090,Y,,
,20824,  ,"1,270.00","1,270.00",,090,Y,,
,20827,  ,"1,154.66","1,154.66",,090,Y,,
,20838,  ,"1,400.85","1,400.85",,090,Y,,
,20900,  ,243.57,135.88,,000,Y,,
,20902,  ,191.64,191.64,,000,Y,,
,20910,  ,249.21,249.21,,090,N,,
,20912,  ,287.46,287.46,,090,N,,
,20920,  ,237.13,237.13,,090,N,,
,20922,  ,350.46,288.87,,090,Y,,
,20924,  ,294.90,294.90,,090,Y,,
,20926,  ,254.85,254.85,,090,N,,
,20930,  ,Bundled,Bundled,,000,N,,
,20931,  ,65.83,65.83,,000,N,,
,20936,  ,Bundled,Bundled,,000,N,,
,20937,  ,99.24,99.24,,000,Y,,
,20938,  ,108.50,108.50,,000,Y,,
,20950,  ,145.34,52.94,,000,N,,
,20955,  ,"1,504.72","1,504.72",,090,Y,,
,20956,  ,"1,549.20","1,549.20",,090,Y,,
,20957,  ,"1,504.72","1,504.72",,090,Y,,
,20962,  ,"1,538.13","1,538.13",,090,Y,,
,20969,  ,"1,662.54","1,662.54",,090,Y,,
,20970,  ,"1,653.68","1,653.68",,090,Y,,
,20972,  ,"1,358.98","1,358.98",,090,Y,,
,20973,  ,"1,593.69","1,593.69",,090,Y,,
,20974,  ,40.66,28.18,PA,000,N,,
,20975,  ,103.27,103.27,PA,000,Y,,
,20979,  ,30.60,19.73,PA,000,N,,
,20982,  ,"2,157.33",227.67,,000,N,,
,20985,,#,#,,000,N,,
,20999,  ,B.R.,B.R.,,090,N,,
,21010,  ,425.95,425.95,,090,N,,
,21011,,195.66,148.36,,090,Y,,
,21012,,204.52,204.52,,090,Y,,
,21013,,301.55,238.34,,090,Y,,
,21014,,315.24,315.24,,090,Y,,
,21015,  ,384.89,384.89,,090,N,,
,21016,,622.02,622.02,,090,Y,,
,21025,  ,520.96,440.65,,090,N,,
,21026,  ,356.50,290.88,,090,N,,
,21029,  ,451.31,378.24,,090,N,,
,21030,  ,298.53,242.37,,090,N,,
,21031,  ,225.66,169.90,PA,090,N,,
,21032,  ,229.48,168.29,PA,090,N,,
,21034,  ,785.47,693.28,,090,Y,,
,21040,  ,300.74,242.16,,090,N,,
,21044,  ,521.97,521.97,,090,Y,,
,21045,  ,726.89,726.89,PA,090,Y,,
,21046,  ,644.56,644.56,,090,N,,
,21047,  ,767.56,767.56,,090,Y,,
,21048,  ,658.85,658.85,,090,N,,
,21049,  ,736.15,736.15,,090,Y,,
,21050,  ,515.73,515.73,PA,090,N,,
,21060,  ,479.70,479.70,PA,090,Y,,
,21070,  ,368.98,368.98,PA,090,N,,
,21073,,226.87,147.75,,090,N,,
,21076,  ,570.69,485.33,PA,010,N,,
,21077,  ,"1,421.38","1,230.35",PA,090,N,,
,21079,  ,965.84,815.06,,090,N,,
,21080,  ,"1,090.64",911.89,,090,N,,
,21081,  ,"1,001.06",832.38,PA,090,N,,
,21082,  ,939.67,777.02,,090,N,,
,21083,  ,877.67,703.34,,090,N,,
,21084,  ,"1,029.45",838.82,,090,N,,
,21085,  ,456.75,365.16,,010,N,,
,21086,  ,"1,043.74",899.81,,090,N,,
,21087,  ,"1,041.73",896.59,,090,N,,
,21088,  ,B.R.,B.R.,,090,N,,
,21089,  ,B.R.,B.R.,,090,N,,
,21100,  ,386.09,217.81,,090,N,,
,21110,  ,456.75,384.89,,090,N,,
,21116,  ,87.36,24.36,,000,N,,
,21120,  ,376.83,302.76,PA,090,N,,
,21121,  ,455.54,381.26,PA,090,Y,,
,21122,  ,414.68,414.68,PA,090,Y,,
,21123,  ,517.94,517.94,,090,Y,,
,21125,  ,"1,813.91",463.59,PA,090,Y,,
,21127,  ,"2,220.54",520.16,,090,Y,,
,21137,  ,420.92,420.92,,090,Y,,
,21138,  ,523.38,523.38,,090,Y,,
,21139,  ,585.38,585.38,,090,Y,,
,21141,  ,806.21,806.21,PA,090,Y,,
,21142,  ,812.04,812.04,PA,090,Y,,
,21143,  ,859.55,859.55,PA,090,Y,,
,21145,  ,886.93,886.93,PA,090,Y,,
,21146,  ,"1,004.69","1,004.69",PA,090,Y,,
,21147,  ,972.08,972.08,PA,090,Y,,
,21150,  ,974.09,974.09,PA,090,Y,,
,21151,  ,"1,159.49","1,159.49",PA,090,Y,,
,21154,  ,"1,256.72","1,256.72",PA,090,Y,,
,21155,  ,"1,287.11","1,287.11",PA,090,Y,,
,21159,  ,"1,652.87","1,652.87",PA,090,Y,,
,21160,  ,"1,593.69","1,593.69",PA,090,Y,,
,21172,  ,"1,054.41","1,054.41",,090,Y,,
,21175,  ,"1,382.93","1,382.93",,090,Y,,
,21179,  ,895.18,895.18,,090,Y,,
,21180,  ,981.94,981.94,,090,Y,,
,21181,  ,420.92,420.92,,090,N,,
,21182,  ,"1,172.17","1,172.17",,090,Y,,
,21183,  ,"1,321.94","1,321.94",,090,Y,,
,21184,  ,"1,456.20","1,456.20",,090,Y,,
,21188,  ,953.76,953.76,,090,Y,,
,21193,  ,768.76,768.76,PA,090,Y,,
,21194,  ,825.13,825.13,PA,090,Y,,
,21195,  ,795.34,795.34,PA,090,Y,,
,21196,  ,870.42,870.42,PA,090,Y,,
L,21198,  ,687.44,687.44,PA,090,Y,,
L,21199,  ,603.70,603.70,,090,Y,,
,21206,  ,716.02,716.02,PA,090,Y,,
,21208,  ,"1,072.53",493.59,PA,090,N,,
,21209,  ,493.19,388.71,PA,090,Y,,
,21210,  ,"1,289.33",496.81,PA,090,N,,
,21215,  ,"2,252.75",526.60,PA,090,N,,
,21230,  ,456.55,456.55,PA,090,N,,
,21235,  ,432.59,338.99,,090,N,,
,21240,  ,649.19,649.19,PA,090,Y,,
,21242,  ,595.45,595.45,PA,090,Y,,
,21243,  ,979.73,979.73,PA,090,Y,,
,21244,  ,627.25,627.25,PA,090,Y,,
,21245,  ,668.72,535.86,PA,090,Y,,
,21246,  ,494.59,494.59,PA,090,Y,,
,21247,  ,954.56,954.56,PA,090,Y,,
,21248,  ,636.51,521.17,PA,090,N,,
,21249,  ,874.45,738.57,PA,090,N,,
,21255,  ,817.68,817.68,PA,090,Y,,
,21256,  ,699.32,699.32,,090,Y,,
,21260,  ,790.91,790.91,,090,Y,,
,21261,  ,"1,292.75","1,292.75",,090,Y,,
,21263,  ,"1,120.84","1,120.84",,090,Y,,
,21267,  ,944.50,944.50,,090,Y,,
,21268,  ,"1,076.55","1,076.55",,090,Y,,
,21270,  ,560.42,429.37,,090,Y,,
,21275,  ,491.57,491.57,,090,Y,,
,21280,  ,330.74,330.74,,090,N,,
,21282,  ,218.61,218.61,,090,N,,
,21295,  ,104.07,104.07,PA,090,N,,
,21296,  ,237.33,237.33,PA,090,N,,
,21299,  ,B.R.,B.R.,,090,N,,
,21310,  ,66.63,16.31,,000,N,,
,21315,  ,160.23,89.38,,010,N,,
,21320,  ,151.18,80.92,,010,N,,
,21325,  ,280.61,280.61,,090,N,,
,21330,  ,338.79,338.79,,090,N,,
,21335,  ,435.01,435.01,,090,N,,
,21336,  ,385.69,385.69,,090,N,,
,21337,  ,236.73,173.32,,090,N,,
,21338,  ,443.06,443.06,,090,N,,
,21339,  ,475.87,475.87,,090,Y,,
,21340,  ,459.97,459.97,,090,N,,
,21343,  ,679.19,679.19,,090,Y,,
,21344,  ,966.44,966.44,,090,Y,,
,21345,  ,465.20,377.24,,090,N,,
,21346,  ,552.37,552.37,,090,N,,
,21347,  ,654.63,654.63,,090,Y,,
,21348,  ,686.03,686.03,,090,Y,,
,21355,  ,263.70,195.66,,010,N,,
,21356,  ,292.49,222.24,,010,N,,
,21360,  ,314.03,314.03,,090,Y,,
,21365,  ,657.65,657.65,,090,Y,,
,21366,  ,743.80,743.80,,090,Y,,
,21385,  ,413.27,413.27,,090,Y,,
,21386,  ,390.92,390.92,,090,Y,,
,21387,  ,441.05,441.05,,090,Y,,
,21390,  ,466.81,466.81,,090,Y,,
,21395,  ,575.52,575.52,,090,Y,,
,21400,  ,108.70,88.57,,090,N,,
,21401,  ,280.61,176.54,,090,Y,,
,21406,  ,325.30,325.30,,090,Y,,
,21407,  ,381.66,381.66,,090,Y,,
,21408,  ,530.63,530.63,,090,Y,,
,21421,  ,441.85,375.42,,090,N,,
,21422,  ,392.54,392.54,,090,Y,,
,21423,  ,483.52,483.52,,090,Y,,
,21431,  ,438.43,438.43,,090,Y,,
,21432,  ,413.47,413.47,,090,Y,,
,21433,  ,989.99,989.99,,090,Y,,
,21435,  ,770.38,770.38,,090,Y,,
,21436,  ,"1,204.98","1,204.98",,090,Y,,
,21440,  ,327.72,269.54,,090,N,,
,21445,  ,447.69,366.16,,090,Y,,
,21450,  ,343.82,281.82,,090,N,,
,21451,  ,446.28,373.21,,090,N,,
,21452,  ,346.84,201.70,,090,N,,
,21453,  ,520.36,453.53,,090,N,,
,21454,  ,328.72,328.72,,090,N,,
,21461,  ,"1,208.61",552.37,,090,N,,
,21462,  ,"1,281.88",606.11,,090,Y,,
,21465,  ,558.20,558.20,,090,Y,,
,21470,  ,710.79,710.79,,090,Y,,
,21480,  ,54.35,18.92,,000,N,,
,21485,  ,401.59,338.18,,090,N,,
,21490,  ,547.33,547.33,,090,Y,,
,21495,  ,417.90,417.90,,090,Y,,
,21497,  ,401.19,341.00,,090,N,,
,21499,  ,B.R.,B.R.,,090,N,,
,21501,  ,262.70,188.01,,090,N,,
,21502,  ,298.33,298.33,,090,Y,,
,21510,  ,274.98,274.98,,090,N,,
,21550,  ,152.18,93.20,,010,N,,
,21552,,266.72,266.72,,090,Y,,
,21554,,437.83,437.83,,090,Y,,
,21555,  ,240.96,180.16,,090,N,,
,21556,  ,301.35,301.35,,090,N,,
,21557,  ,520.96,520.96,,090,Y,,
,21558,,812.85,812.85,,090,Y,,
,21600,  ,329.33,329.33,,090,Y,,
,21610,  ,667.31,667.31,,090,Y,,
,21615,  ,386.50,386.50,,090,Y,,
,21616,  ,472.25,472.25,,090,Y,,
,21620,  ,307.39,307.39,,090,Y,,
,21627,  ,322.48,322.48,,090,Y,,
,21630,  ,744.21,744.21,,090,Y,,
,21632,  ,735.75,735.75,,090,Y,,
L,21685,  ,595.24,595.24,PA,090,Y,,
,21700,  ,251.22,251.22,,090,Y,,
,21705,  ,354.09,354.09,,090,Y,,
,21720,  ,258.67,258.67,,090,Y,,
,21725,  ,311.61,311.61,,090,Y,,
,21740,  ,610.74,610.74,,090,Y,,
,21742,  ,B.R.,B.R.,,090,Y,,
,21743,  ,B.R.,B.R.,,090,Y,,
,21750,  ,413.67,413.67,,090,Y,,
,21800,  ,59.79,61.40,,090,N,,
,21805,  ,153.99,153.99,,090,N,,
,21810,  ,303.96,303.96,,090,Y,,
,21820,  ,79.31,80.72,,090,N,,
,21825,  ,330.94,330.94,,090,Y,,
,21899,  ,B.R.,B.R.,,090,N,,
,21920,  ,152.18,95.21,,010,N,,
,21925,  ,251.02,200.49,,090,N,,
,21930,  ,270.75,211.77,,090,N,,
,21931,,278.40,278.40,,090,Y,,
,21932,,396.96,396.96,,090,Y,,
,21933,,436.82,436.82,,090,Y,,
,21935,  ,602.09,602.09,,090,N,,
,21936,,845.86,845.86,,090,Y,,
,22010,  ,542.10,542.10,,090,N,,
,22015,  ,534.45,534.45,,090,N,,
,22100,  ,501.84,501.84,,090,Y,,
,22101,  ,490.77,490.77,,090,Y,,
,22102,  ,477.08,477.08,,090,Y,,
,22103,  ,84.34,84.34,,000,Y,,
,22110,  ,616.38,616.38,,090,Y,,
,22112,  ,607.12,607.12,,090,Y,,
,22114,  ,577.33,577.33,,090,Y,,
,22116,  ,82.53,82.53,,000,Y,,
,22206,,"1,373.07","1,373.07",,090,Y,,
,22207,,"1,386.96","1,386.96",,090,Y,,
,22208,,344.02,344.02,,000,Y,,
,22210,  ,"1,023.41","1,023.41",,090,Y,,
,22212,  ,851.50,851.50,,090,Y,,
,22214,  ,856.33,856.33,,090,Y,,
,22216,  ,215.19,215.19,,000,Y,,
,22220,  ,930.21,930.21,,090,Y,,
,22222,  ,869.41,869.41,,090,Y,,
,22224,  ,915.71,915.71,,090,Y,,
,22226,  ,215.39,215.39,,000,Y,,
,22305,  ,108.70,99.44,,090,N,,
,22310,  ,173.52,160.84,,090,N,,
,22315,  ,507.07,445.88,,090,N,,
,22318,  ,936.85,936.85,,090,Y,,
,22319,  ,"1,040.92","1,040.92",,090,Y,,
,22325,  ,823.92,823.92,,090,Y,,
,22326,  ,853.91,853.91,,090,Y,,
,22327,  ,851.10,851.10,,090,Y,,
,22328,  ,166.07,166.07,,000,Y,,
,22505,  ,69.05,69.05,,010,N,,
,22520,  ,#,#,,010,N,,
,22521,  ,#,#,,010,N,,
,22522,  ,#,#,,000,N,,
,22523,  ,#,#,,010,N,,
,22524,  ,#,#,,010,N,,
,22525,  ,#,#,,000,N,,
,22526,,"1,260.94",192.04,PA,010,N,,
,22527,,"1,015.76",86.16,PA,000,N,,
,22532,  ,"1,030.05","1,030.05",,090,Y,,
,22533,  ,974.09,974.09,,090,Y,,
,22534,  ,213.98,213.98,,000,Y,,
,22548,  ,"1,116.21","1,116.21",,090,Y,,
,22551,,"1,006.30","1,006.30",,090,Y,,
,22552,,234.31,234.31,,000,Y,,
,22554,  ,735.95,735.95,,090,Y,,
,22556,  ,967.65,967.65,,090,Y,,
,22558,  ,896.39,896.39,,090,Y,,
,22585,  ,197.88,197.88,,000,Y,,
,22590,  ,906.45,906.45,,090,Y,,
,22595,  ,862.17,862.17,,090,Y,,
,22600,  ,737.97,737.97,,090,Y,,
,22610,  ,724.48,724.48,,090,Y,,
,22612,  ,926.38,926.38,,090,Y,,
,22614,  ,231.09,231.09,,000,Y,,
,22630,  ,891.56,891.56,,090,Y,,
,22632,  ,188.22,188.22,,000,Y,,
,22800,  ,786.08,786.08,,090,Y,,
,22802,  ,"1,231.15","1,231.15",,090,Y,,
,22804,  ,"1,419.57","1,419.57",,090,Y,,
,22808,  ,"1,066.89","1,066.89",,090,Y,,
,22810,  ,"1,187.07","1,187.07",,090,Y,,
,22812,  ,"1,292.35","1,292.35",,090,Y,,
,22818,  ,"1,277.25","1,277.25",,090,Y,,
,22819,  ,"1,568.73","1,568.73",,090,Y,,
,22830,  ,468.63,468.63,,090,Y,,
,22840,  ,449.91,449.91,,000,Y,,
,22841,  ,Bundled,Bundled,,000,N,,
,22842,  ,450.91,450.91,,000,Y,,
,22843,  ,479.50,479.50,,000,Y,,
,22844,  ,581.56,581.56,,000,Y,,
,22845,  ,432.59,432.59,,000,Y,,
,22846,  ,448.90,448.90,,000,Y,,
,22847,  ,510.09,510.09,,000,Y,,
,22848,  ,212.98,212.98,,000,Y,,
,22849,  ,756.08,756.08,,090,Y,,
,22850,  ,416.09,416.09,,090,Y,,
,22851,  ,240.55,240.55,,000,Y,,
,22852,  ,397.97,397.97,,090,Y,,
,22855,  ,645.97,645.97,,090,Y,,
,22856,,958.39,958.39,PA,090,Y,,
,22857,,978.32,978.32,PA,090,Y,,
,22861,,"1,166.73","1,166.73",PA,090,Y,,
,22862,,"1,113.99","1,113.99",PA,090,Y,,
,22864,,"1,098.49","1,098.49",,090,Y,,
,22865,,"1,186.06","1,186.06",PA,090,Y,,
,22899,  ,B.R.,B.R.,,090,Y,,
,22900,  ,307.39,307.39,,090,Y,,
,22901,,388.91,388.91,,090,Y,,
,22902,,259.48,201.90,,090,Y,,
,22903,,262.29,262.29,,090,Y,,
,22904,,606.52,606.52,,090,Y,,
,22905,,788.89,788.89,,090,Y,,
,22999,  ,B.R.,B.R.,,090,N,,
,23000,  ,322.68,211.77,,090,Y,,
,23020,  ,399.18,399.18,,090,Y,,
,23030,  ,251.02,148.76,,010,N,,
,23031,  ,234.31,124.60,,010,N,,
,23035,  ,396.16,396.16,,090,Y,,
,23040,  ,417.50,417.50,,090,Y,,
,23044,  ,331.14,331.14,,090,N,,
,23065,  ,126.22,98.44,,010,N,,
,23066,  ,304.57,199.89,,090,N,,
,23071,,248.40,248.40,,090,Y,,
,23073,,411.26,411.26,,090,Y,,
,23075,  ,232.50,167.48,,090,N,,
,23076,  ,313.83,313.83,,090,N,,
,23077,  ,673.95,673.95,,090,Y,,
,23078,,820.50,820.50,,090,Y,,
,23100,  ,286.65,286.65,,090,Y,,
,23101,  ,260.28,260.28,,090,N,,
,23105,  ,369.39,369.39,,090,Y,,
,23106,  ,282.22,282.22,,090,N,,
,23107,  ,383.07,383.07,,090,Y,,
,23120,  ,336.57,336.57,,090,Y,,
,23125,  ,409.44,409.44,,090,Y,,
,23130,  ,352.07,352.07,,090,N,,
,23140,  ,301.14,301.14,,090,N,,
,23145,  ,402.40,402.40,,090,Y,,
,23146,  ,354.29,354.29,,090,N,,
,23150,  ,381.06,381.06,,090,Y,,
,23155,  ,459.77,459.77,,090,Y,,
,23156,  ,392.13,392.13,,090,Y,,
,23170,  ,316.44,316.44,,090,N,,
,23172,  ,323.69,323.69,,090,Y,,
,23174,  ,438.83,438.83,,090,Y,,
,23180,  ,394.15,394.15,,090,N,,
,23182,  ,385.69,385.69,,090,Y,,
,23184,  ,429.37,429.37,,090,Y,,
,23190,  ,327.72,327.72,,090,Y,,
,23195,  ,437.42,437.42,,090,Y,,
,23200,  ,821.71,821.71,,090,Y,,
,23210,  ,960.60,960.60,,090,Y,,
,23220,  ,"1,060.25","1,060.25",,090,Y,,
,23330,  ,133.66,86.96,,010,N,,
,23331,  ,342.01,342.01,,090,N,,
,23332,  ,513.32,513.32,,090,Y,,
,23350,  ,88.97,30.40,,000,N,,
,23395,  ,749.04,749.04,,090,Y,,
,23397,  ,667.11,667.11,,090,Y,,
,23400,  ,566.66,566.66,,090,Y,,
,23405,  ,364.55,364.55,,090,Y,,
,23406,  ,453.73,453.73,,090,Y,,
,23410,  ,479.70,479.70,,090,Y,,
,23412,  ,499.02,499.02,,090,Y,,
,23415,  ,403.81,403.81,,090,N,,
,23420,  ,565.85,565.85,,090,Y,,
,23430,  ,431.39,431.39,,090,Y,,
,23440,  ,440.04,440.04,,090,Y,,
,23450,  ,552.57,552.57,,090,Y,,
,23455,  ,586.99,586.99,,090,Y,,
,23460,  ,637.52,637.52,,090,Y,,
,23462,  ,626.45,626.45,,090,Y,,
,23465,  ,651.81,651.81,,090,Y,,
,23466,  ,651.61,651.61,,090,Y,,
,23470,  ,707.37,707.37,,090,Y,,
,23472,  ,876.06,876.06,,090,Y,,
,23480,  ,477.28,477.28,,090,N,,
,23485,  ,560.22,560.22,,090,Y,,
,23490,  ,508.48,508.48,,090,Y,,
,23491,  ,591.22,591.22,,090,Y,,
,23500,  ,122.79,123.40,,090,N,,
,23505,  ,199.09,188.22,,090,N,,
,23515,  ,418.30,418.30,,090,Y,,
,23520,  ,129.03,130.44,,090,N,,
,23525,  ,211.16,193.65,,090,N,,
,23530,  ,322.48,322.48,,090,Y,,
,23532,  ,360.93,360.93,,090,Y,,
,23540,  ,125.01,125.41,,090,N,,
,23545,  ,183.38,167.48,,090,N,,
,23550,  ,331.34,331.34,,090,Y,,
,23552,  ,381.87,381.87,,090,Y,,
,23570,  ,130.64,133.46,,090,N,,
,23575,  ,225.46,211.77,,090,N,,
,23585,  ,566.26,566.26,,090,Y,,
,23600,  ,183.38,170.50,,090,N,,
,23605,  ,265.92,244.38,,090,N,,
,23615,  ,513.32,513.32,,090,Y,,
,23616,  ,732.33,732.33,,090,Y,,
,23620,  ,151.58,143.53,,090,N,,
,23625,  ,216.40,202.11,,090,N,,
,23630,  ,448.70,448.70,,090,Y,,
,23650,  ,170.30,156.01,,090,N,,
,23655,  ,224.65,224.65,,090,N,,
,23660,  ,337.38,337.38,,090,Y,,
,23665,  ,241.16,225.66,,090,N,,
,23670,  ,502.65,502.65,,090,Y,,
,23675,  ,313.83,287.86,,090,N,,
,23680,  ,536.26,536.26,,090,Y,,
,23700,  ,112.53,112.53,,010,N,,
,23800,  ,598.26,598.26,,090,Y,,
,23802,  ,739.58,739.58,,090,Y,,
,23900,  ,791.31,791.31,,090,Y,,
,23920,  ,643.35,643.35,,090,Y,,
,23921,  ,254.85,254.85,,090,N,,
,23929,  ,B.R.,B.R.,,090,Y,,
,23930,  ,205.73,125.61,,010,N,,
,23931,  ,163.46,91.99,,010,N,,
,23935,  ,291.28,291.28,,090,N,,
,24000,  ,275.58,275.58,,090,N,,
,24006,  ,413.27,413.27,,090,Y,,
,24065,  ,149.36,98.64,,010,N,,
,24066,  ,348.65,234.92,,090,N,,
,24071,,242.37,242.37,,090,Y,,
,24073,,412.87,412.87,,090,Y,,
,24075,  ,283.23,188.82,,090,N,,
,24076,  ,306.18,306.18,,090,N,,
,24077,  ,583.37,583.37,,090,N,,
,24079,,757.09,757.09,,090,Y,,
,24100,  ,237.94,237.94,,090,Y,,
,24101,  ,289.27,289.27,,090,Y,,
,24102,  ,356.30,356.30,,090,Y,,
,24105,  ,199.09,199.09,,090,N,,
,24110,  ,338.99,338.99,,090,N,,
,24115,  ,425.95,425.95,,090,Y,,
